x,y,z
-0.06,0.72,-2.3106
-0.06,0.74,-2.33635
-0.06,0.76,-2.36299
-0.06,0.78,-2.39049
-0.06,0.8,-2.41882
-0.06,0.82,-2.44793
-0.06,0.84,-2.47777
-0.06,0.86,-2.50829
-0.06,0.88,-2.53942
-0.06,0.9,-2.57108
-0.06,0.92,-2.60321
-0.06,0.94,-2.6357
-0.06,0.96,-2.66849
-0.06,0.98,-2.70146
-0.04,-1,-2.86746
-0.04,-0.98,-2.80222
-0.04,-0.96,-2.73578
-0.04,-0.94,-2.66891
-0.04,-0.92,-2.6024
-0.04,-0.9,-2.53705
-0.04,-0.88,-2.47361
-0.04,-0.86,-2.41274
-0.04,-0.84,-2.35498
-0.04,-0.82,-2.30077
-0.04,-0.8,-2.2504
-0.04,-0.78,-2.20401
-0.04,-0.76,-2.16165
-0.04,-0.74,-2.12326
-0.04,-0.72,-2.08868
-0.04,-0.7,-2.05772
-0.04,-0.68,-2.03014
-0.04,-0.66,-2.00566
-0.04,-0.64,-1.98402
-0.04,-0.62,-1.96493
-0.04,-0.6,-1.94815
-0.04,-0.58,-1.93342
-0.04,-0.56,-1.92053
-0.04,-0.54,-1.90925
-0.04,-0.52,-1.89941
-0.04,-0.5,-1.89084
-0.04,-0.48,-1.88339
-0.04,-0.46,-1.87695
-0.04,-0.44,-1.87139
-0.04,-0.42,-1.86662
-0.04,-0.4,-1.86257
-0.04,-0.38,-1.85914
-0.04,-0.36,-1.8563
-0.04,-0.34,-1.85397
-0.04,-0.32,-1.85213
-0.04,-0.3,-1.85073
-0.04,-0.28,-1.84974
-0.04,-0.26,-1.84914
-0.04,-0.24,-1.84891
-0.04,-0.22,-1.84903
-0.04,-0.2,-1.84948
-0.04,-0.18,-1.85026
-0.04,-0.16,-1.85136
-0.04,-0.14,-1.85278
-0.04,-0.12,-1.85451
-0.04,-0.1,-1.85655
-0.04,-0.08,-1.8589
-0.04,-0.06,-1.86157
-0.04,-0.04,-1.86455
-0.04,-0.02,-1.86786
-0.04,6.17562e-16,-1.87149
-0.04,0.02,-1.87546
-0.04,0.04,-1.87977
-0.04,0.06,-1.88442
-0.04,0.08,-1.88943
-0.04,0.1,-1.89481
-0.04,0.12,-1.90056
-0.04,0.14,-1.9067
-0.04,0.16,-1.91323
-0.04,0.18,-1.92018
-0.04,0.2,-1.92756
-0.04,0.22,-1.93537
-0.04,0.24,-1.94365
-0.04,0.26,-1.9524
-0.04,0.28,-1.96164
-0.04,0.3,-1.9714
-0.04,0.32,-1.9817
-0.04,0.34,-1.99256
-0.04,0.36,-2.00401
-0.04,0.38,-2.01607
-0.04,0.4,-2.02876
-0.04,0.42,-2.04212
-0.04,0.44,-2.05617
-0.04,0.46,-2.07095
-0.04,0.48,-2.08647
-0.04,0.5,-2.10277
-0.04,0.52,-2.11987
-0.04,0.54,-2.1378
-0.04,0.56,-2.15658
-0.04,0.58,-2.17623
-0.04,0.6,-2.19678
-0.04,0.62,-2.21823
-0.04,0.64,-2.2406
-0.04,0.66,-2.26388
-0.04,0.68,-2.28809
-0.04,0.7,-2.31321
-0.04,0.72,-2.33923
-0.04,0.74,-2.36613
-0.04,0.76,-2.39388
-0.04,0.78,-2.42245
-0.04,0.8,-2.45179
-0.04,0.82,-2.48186
-0.04,0.84,-2.51258
-0.04,0.86,-2.5439
-0.04,0.88,-2.57574
-0.04,0.9,-2.60802
-0.04,0.92,-2.64065
-0.04,0.94,-2.67355
-0.04,0.96,-2.70661
-0.04,0.98,-2.73975
-0.02,-1,-2.82083
-0.02,-0.98,-2.75462
-0.02,-0.96,-2.68775
-0.02,-0.94,-2.62102
-0.02,-0.92,-2.55523
-0.02,-0.9,-2.49113
-0.02,-0.88,-2.42942
-0.02,-0.86,-2.3707
-0.02,-0.84,-2.31541
-0.02,-0.82,-2.26388
-0.02,-0.8,-2.21632
-0.02,-0.78,-2.17279
-0.02,-0.76,-2.13325
-0.02,-0.74,-2.09758
-0.02,-0.72,-2.06559
-0.02,-0.7,-2.03706
-0.02,-0.68,-2.0117
-0.02,-0.66,-1.98926
-0.02,-0.64,-1.96946
-0.02,-0.62,-1.95204
-0.02,-0.6,-1.93673
-0.02,-0.58,-1.92332
-0.02,-0.56,-1.91158
-0.02,-0.54,-1.90133
-0.02,-0.52,-1.8924
-0.02,-0.5,-1.88463
-0.02,-0.48,-1.87789
-0.02,-0.46,-1.87207
-0.02,-0.44,-1.86707
-0.02,-0.42,-1.86279
-0.02,-0.4,-1.85917
-0.02,-0.38,-1.85614
-0.02,-0.36,-1.85364
-0.02,-0.34,-1.85164
-0.02,-0.32,-1.85008
-0.02,-0.3,-1.84895
-0.02,-0.28,-1.84821
-0.02,-0.26,-1.84784
-0.02,-0.24,-1.84783
-0.02,-0.22,-1.84816
-0.02,-0.2,-1.84882
-0.02,-0.18,-1.8498
-0.02,-0.16,-1.8511
-0.02,-0.14,-1.85272
-0.02,-0.12,-1.85465
-0.02,-0.1,-1.8569
-0.02,-0.08,-1.85947
-0.02,-0.06,-1.86236
-0.02,-0.04,-1.86558
-0.02,-0.02,-1.86913
-0.02,6.17562e-16,-1.87303
-0.02,0.02,-1.87727
-0.02,0.04,-1.88188
-0.02,0.06,-1.88685
-0.02,0.08,-1.89219
-0.02,0.1,-1.89793
-0.02,0.12,-1.90406
-0.02,0.14,-1.91061
-0.02,0.16,-1.91759
-0.02,0.18,-1.925
-0.02,0.2,-1.93287
-0.02,0.22,-1.94121
-0.02,0.24,-1.95005
-0.02,0.26,-1.95939
-0.02,0.28,-1.96927
-0.02,0.3,-1.9797
-0.02,0.32,-1.9907
-0.02,0.34,-2.00231
-0.02,0.36,-2.01453
-0.02,0.38,-2.02741
-0.02,0.4,-2.04097
-0.02,0.42,-2.05523
-0.02,0.44,-2.07022
-0.02,0.46,-2.08597
-0.02,0.48,-2.10251
-0.02,0.5,-2.11986
-0.02,0.52,-2.13805
-0.02,0.54,-2.15709
-0.02,0.56,-2.17701
-0.02,0.58,-2.19783
-0.02,0.6,-2.21956
-0.02,0.62,-2.24221
-0.02,0.64,-2.26577
-0.02,0.66,-2.29026
-0.02,0.68,-2.31566
-0.02,0.7,-2.34195
-0.02,0.72,-2.36912
-0.02,0.74,-2.39713
-0.02,0.76,-2.42595
-0.02,0.78,-2.45553
-0.02,0.8,-2.48582
-0.02,0.82,-2.51676
-0.02,0.84,-2.54827
-0.02,0.86,-2.58029
-0.02,0.88,-2.61273
-0.02,0.9,-2.6455
-0.02,0.92,-2.67852
-0.02,0.94,-2.71169
-0.02,0.96,-2.7449
-0.02,0.98,-2.77807
6.17562e-16,-1,-2.77351
6.17562e-16,-0.98,-2.70672
6.17562e-16,-0.96,-2.63984
6.17562e-16,-0.94,-2.57366
6.17562e-16,-0.92,-2.50898
6.17562e-16,-0.9,-2.44649
6.17562e-16,-0.88,-2.38682
6.17562e-16,-0.86,-2.33048
6.17562e-16,-0.84,-2.27783
6.17562e-16,-0.82,-2.22909
6.17562e-16,-0.8,-2.18438
6.17562e-16,-0.78,-2.14369
6.17562e-16,-0.76,-2.10691
6.17562e-16,-0.74,-2.07387
6.17562e-16,-0.72,-2.04436
6.17562e-16,-0.7,-2.0181
6.17562e-16,-0.68,-1.99484
6.17562e-16,-0.66,-1.9743
6.17562e-16,-0.64,-1.9562
6.17562e-16,-0.62,-1.9403
6.17562e-16,-0.6,-1.92635
6.17562e-16,-0.58,-1.91414
6.17562e-16,-0.56,-1.90347
6.17562e-16,-0.54,-1.89415
6.17562e-16,-0.52,-1.88605
6.17562e-16,-0.5,-1.87901
6.17562e-16,-0.48,-1.87291
6.17562e-16,-0.46,-1.86766
6.17562e-16,-0.44,-1.86316
6.17562e-16,-0.42,-1.85933
6.17562e-16,-0.4,-1.85611
6.17562e-16,-0.38,-1.85344
6.17562e-16,-0.36,-1.85127
6.17562e-16,-0.34,-1.84956
6.17562e-16,-0.32,-1.84828
6.17562e-16,-0.3,-1.8474
6.17562e-16,-0.28,-1.8469
6.17562e-16,-0.26,-1.84675
6.17562e-16,-0.24,-1.84695
6.17562e-16,-0.22,-1.84748
6.17562e-16,-0.2,-1.84834
6.17562e-16,-0.18,-1.84952
6.17562e-16,-0.16,-1.85102
6.17562e-16,-0.14,-1.85283
6.17562e-16,-0.12,-1.85497
6.17562e-16,-0.1,-1.85743
6.17562e-16,-0.08,-1.86022
6.17562e-16,-0.06,-1.86335
6.17562e-16,-0.04,-1.86681
6.17562e-16,-0.02,-1.87062
6.17562e-16,6.17562e-16,-1.87479
6.17562e-16,0.02,-1.87933
6.17562e-16,0.04,-1.88424
6.17562e-16,0.06,-1.88954
6.17562e-16,0.08,-1.89525
6.17562e-16,0.1,-1.90136
6.17562e-16,0.12,-1.9079
6.17562e-16,0.14,-1.91488
6.17562e-16,0.16,-1.92232
6.17562e-16,0.18,-1.93023
6.17562e-16,0.2,-1.93863
6.17562e-16,0.22,-1.94753
6.17562e-16,0.24,-1.95697
6.17562e-16,0.26,-1.96694
6.17562e-16,0.28,-1.97749
6.17562e-16,0.3,-1.98863
6.17562e-16,0.32,-2.00038
6.17562e-16,0.34,-2.01277
6.17562e-16,0.36,-2.02583
6.17562e-16,0.38,-2.03958
6.17562e-16,0.4,-2.05404
6.17562e-16,0.42,-2.06925
6.17562e-16,0.44,-2.08524
6.17562e-16,0.46,-2.10201
6.17562e-16,0.48,-2.11961
6.17562e-16,0.5,-2.13806
6.17562e-16,0.52,-2.15737
6.17562e-16,0.54,-2.17757
6.17562e-16,0.56,-2.19867
6.17562e-16,0.58,-2.22068
6.17562e-16,0.6,-2.24361
6.17562e-16,0.62,-2.26747
6.17562e-16,0.64,-2.29224
6.17562e-16,0.66,-2.31792
6.17562e-16,0.68,-2.3445
6.17562e-16,0.7,-2.37194
6.17562e-16,0.72,-2.40022
6.17562e-16,0.74,-2.4293
6.17562e-16,0.76,-2.45913
6.17562e-16,0.78,-2.48965
6.17562e-16,0.8,-2.52081
6.17562e-16,0.82,-2.55253
6.17562e-16,0.84,-2.58473
6.17562e-16,0.86,-2.61734
6.17562e-16,0.88,-2.65026
6.17562e-16,0.9,-2.6834
6.17562e-16,0.92,-2.71667
6.17562e-16,0.94,-2.74997
6.17562e-16,0.96,-2.7832
6.17562e-16,0.98,-2.81626
0.02,-1,-2.7258
0.02,-0.98,-2.65883
0.02,-0.96,-2.59234
0.02,-0.94,-2.52712
0.02,-0.92,-2.46391
0.02,-0.9,-2.40336
0.02,-0.88,-2.34599
0.02,-0.86,-2.29223
0.02,-0.84,-2.24233
0.02,-0.82,-2.19644
0.02,-0.8,-2.15458
0.02,-0.78,-2.11667
0.02,-0.76,-2.08256
0.02,-0.74,-2.05204
0.02,-0.72,-2.02486
0.02,-0.7,-2.00075
0.02,-0.68,-1.97944
0.02,-0.66,-1.96066
0.02,-0.64,-1.94413
0.02,-0.62,-1.92963
0.02,-0.6,-1.91692
0.02,-0.58,-1.90581
0.02,-0.56,-1.89611
0.02,-0.54,-1.88765
0.02,-0.52,-1.8803
0.02,-0.5,-1.87392
0.02,-0.48,-1.86841
0.02,-0.46,-1.86368
0.02,-0.44,-1.85964
0.02,-0.42,-1.85623
0.02,-0.4,-1.85338
0.02,-0.38,-1.85104
0.02,-0.36,-1.84917
0.02,-0.34,-1.84774
0.02,-0.32,-1.84671
0.02,-0.3,-1.84607
0.02,-0.28,-1.84579
0.02,-0.26,-1.84585
0.02,-0.24,-1.84625
0.02,-0.22,-1.84698
0.02,-0.2,-1.84804
0.02,-0.18,-1.84942
0.02,-0.16,-1.85111
0.02,-0.14,-1.85313
0.02,-0.12,-1.85548
0.02,-0.1,-1.85816
0.02,-0.08,-1.86117
0.02,-0.06,-1.86453
0.02,-0.04,-1.86825
0.02,-0.02,-1.87233
0.02,6.17562e-16,-1.87679
0.02,0.02,-1.88163
0.02,0.04,-1.88687
0.02,0.06,-1.89252
0.02,0.08,-1.8986
0.02,0.1,-1.90512
0.02,0.12,-1.91209
0.02,0.14,-1.91954
0.02,0.16,-1.92747
0.02,0.18,-1.9359
0.02,0.2,-1.94486
0.02,0.22,-1.95436
0.02,0.24,-1.96443
0.02,0.26,-1.97508
0.02,0.28,-1.98634
0.02,0.3,-1.99823
0.02,0.32,-2.01078
0.02,0.34,-2.02401
0.02,0.36,-2.03794
0.02,0.38,-2.05261
0.02,0.4,-2.06804
0.02,0.42,-2.08425
0.02,0.44,-2.10127
0.02,0.46,-2.11912
0.02,0.48,-2.13783
0.02,0.5,-2.15741
0.02,0.52,-2.17789
0.02,0.54,-2.19927
0.02,0.56,-2.22157
0.02,0.58,-2.2448
0.02,0.6,-2.26895
0.02,0.62,-2.29402
0.02,0.64,-2.31999
0.02,0.66,-2.34686
0.02,0.68,-2.37458
0.02,0.7,-2.40314
0.02,0.72,-2.43249
0.02,0.74,-2.46257
0.02,0.76,-2.49334
0.02,0.78,-2.52473
0.02,0.8,-2.55666
0.02,0.82,-2.58905
0.02,0.84,-2.62183
0.02,0.86,-2.6549
0.02,0.88,-2.68817
0.02,0.9,-2.72155
0.02,0.92,-2.75494
0.02,0.94,-2.78823
0.02,0.96,-2.82134
0.02,0.98,-2.85417
0.04,-1,-2.67796
0.04,-0.98,-2.61124
0.04,-0.96,-2.54555
0.04,-0.94,-2.48167
0.04,-0.92,-2.42027
0.04,-0.9,-2.36192
0.04,-0.88,-2.30707
0.04,-0.86,-2.25602
0.04,-0.84,-2.20895
0.04,-0.82,-2.16591
0.04,-0.8,-2.12686
0.04,-0.78,-2.09166
0.04,-0.76,-2.06012
0.04,-0.74,-2.03199
0.04,-0.72,-2.00701
0.04,-0.7,-1.9849
0.04,-0.68,-1.9654
0.04,-0.66,-1.94823
0.04,-0.64,-1.93316
0.04,-0.62,-1.91994
0.04,-0.6,-1.90837
0.04,-0.58,-1.89826
0.04,-0.56,-1.88944
0.04,-0.54,-1.88176
0.04,-0.52,-1.87509
0.04,-0.5,-1.86932
0.04,-0.48,-1.86436
0.04,-0.46,-1.8601
0.04,-0.44,-1.85648
0.04,-0.42,-1.85345
0.04,-0.4,-1.85094
0.04,-0.38,-1.84891
0.04,-0.36,-1.84732
0.04,-0.34,-1.84615
0.04,-0.32,-1.84536
0.04,-0.3,-1.84494
0.04,-0.28,-1.84487
0.04,-0.26,-1.84514
0.04,-0.24,-1.84574
0.04,-0.22,-1.84667
0.04,-0.2,-1.84792
0.04,-0.18,-1.84949
0.04,-0.16,-1.85138
0.04,-0.14,-1.85361
0.04,-0.12,-1.85617
0.04,-0.1,-1.85907
0.04,-0.08,-1.86232
0.04,-0.06,-1.86593
0.04,-0.04,-1.86991
0.04,-0.02,-1.87427
0.04,6.17562e-16,-1.87903
0.04,0.02,-1.88419
0.04,0.04,-1.88978
0.04,0.06,-1.89581
0.04,0.08,-1.90228
0.04,0.1,-1.90923
0.04,0.12,-1.91666
0.04,0.14,-1.92459
0.04,0.16,-1.93305
0.04,0.18,-1.94204
0.04,0.2,-1.9516
0.04,0.22,-1.96174
0.04,0.24,-1.97248
0.04,0.26,-1.98385
0.04,0.28,-1.99587
0.04,0.3,-2.00856
0.04,0.32,-2.02195
0.04,0.34,-2.03606
0.04,0.36,-2.05093
0.04,0.38,-2.06656
0.04,0.4,-2.083
0.04,0.42,-2.10025
0.04,0.44,-2.11836
0.04,0.46,-2.13733
0.04,0.48,-2.15719
0.04,0.5,-2.17795
0.04,0.52,-2.19962
0.04,0.54,-2.22222
0.04,0.56,-2.24574
0.04,0.58,-2.2702
0.04,0.6,-2.29557
0.04,0.62,-2.32185
0.04,0.64,-2.34901
0.04,0.66,-2.37703
0.04,0.68,-2.40588
0.04,0.7,-2.4355
0.04,0.72,-2.46585
0.04,0.74,-2.49687
0.04,0.76,-2.52849
0.04,0.78,-2.56064
0.04,0.8,-2.59323
0.04,0.82,-2.62619
0.04,0.84,-2.65943
0.04,0.86,-2.69284
0.04,0.88,-2.72633
0.04,0.9,-2.7598
0.04,0.92,-2.79317
0.04,0.94,-2.82632
0.04,0.96,-2.85917
0.04,0.98,-2.89163
0.06,-1,-2.63032
0.06,-0.98,-2.56424
0.06,-0.96,-2.49975
0.06,-0.94,-2.43755
0.06,-0.92,-2.37825
0.06,-0.9,-2.32234
0.06,-0.88,-2.27015
0.06,-0.86,-2.22191
0.06,-0.84,-2.17769
0.06,-0.82,-2.13749
0.06,-0.8,-2.10118
0.06,-0.78,-2.06859
0.06,-0.76,-2.03948
0.06,-0.74,-2.0136
0.06,-0.72,-1.99068
0.06,-0.7,-1.97044
0.06,-0.68,-1.95261
0.06,-0.66,-1.93694
0.06,-0.64,-1.92319
0.06,-0.62,-1.91114
0.06,-0.6,-1.90061
0.06,-0.58,-1.89141
0.06,-0.56,-1.8834
0.06,-0.54,-1.87643
0.06,-0.52,-1.87039
0.06,-0.5,-1.86518
0.06,-0.48,-1.8607
0.06,-0.46,-1.85688
0.06,-0.44,-1.85365
0.06,-0.42,-1.85097
0.06,-0.4,-1.84877
0.06,-0.38,-1.84703
0.06,-0.36,-1.8457
0.06,-0.34,-1.84477
0.06,-0.32,-1.84421
0.06,-0.3,-1.84401
0.06,-0.28,-1.84414
0.06,-0.26,-1.84461
0.06,-0.24,-1.84541
0.06,-0.22,-1.84653
0.06,-0.2,-1.84797
0.06,-0.18,-1.84974
0.06,-0.16,-1.85184
0.06,-0.14,-1.85427
0.06,-0.12,-1.85705
0.06,-0.1,-1.86018
0.06,-0.08,-1.86367
0.06,-0.06,-1.86754
0.06,-0.04,-1.87179
0.06,-0.02,-1.87645
0.06,6.17562e-16,-1.88153
0.06,0.02,-1.88703
0.06,0.04,-1.89298
0.06,0.06,-1.8994
0.06,0.08,-1.9063
0.06,0.1,-1.9137
0.06,0.12,-1.92162
0.06,0.14,-1.93008
0.06,0.16,-1.93909
0.06,0.18,-1.94868
0.06,0.2,-1.95888
0.06,0.22,-1.96969
0.06,0.24,-1.98115
0.06,0.26,-1.99329
0.06,0.28,-2.00611
0.06,0.3,-2.01965
0.06,0.32,-2.03393
0.06,0.34,-2.04898
0.06,0.36,-2.06482
0.06,0.38,-2.08148
0.06,0.4,-2.09897
0.06,0.42,-2.11732
0.06,0.44,-2.13656
0.06,0.46,-2.15669
0.06,0.48,-2.17773
0.06,0.5,-2.1997
0.06,0.52,-2.2226
0.06,0.54,-2.24643
0.06,0.56,-2.2712
0.06,0.58,-2.29688
0.06,0.6,-2.32347
0.06,0.62,-2.35094
0.06,0.64,-2.37926
0.06,0.66,-2.4084
0.06,0.68,-2.43831
0.06,0.7,-2.46894
0.06,0.72,-2.50022
0.06,0.74,-2.53208
0.06,0.76,-2.56446
0.06,0.78,-2.59727
0.06,0.8,-2.63042
0.06,0.82,-2.66381
0.06,0.84,-2.69737
0.06,0.86,-2.73098
0.06,0.88,-2.76456
0.06,0.9,-2.798
0.06,0.92,-2.8312
0.06,0.94,-2.86408
0.06,0.96,-2.89655
0.06,0.98,-2.92852
0.08,-1,-2.58315
0.08,-0.98,-2.51811
0.08,-0.96,-2.45518
0.08,-0.94,-2.39497
0.08,-0.92,-2.33803
0.08,-0.9,-2.28472
0.08,-0.88,-2.23531
0.08,-0.86,-2.18992
0.08,-0.84,-2.14855
0.08,-0.82,-2.11111
0.08,-0.8,-2.07745
0.08,-0.78,-2.04735
0.08,-0.76,-2.02055
0.08,-0.74,-1.99679
0.08,-0.72,-1.97578
0.08,-0.7,-1.95726
0.08,-0.68,-1.94097
0.08,-0.66,-1.92667
0.08,-0.64,-1.91413
0.08,-0.62,-1.90316
0.08,-0.6,-1.89358
0.08,-0.58,-1.88522
0.08,-0.56,-1.87794
0.08,-0.54,-1.87162
0.08,-0.52,-1.86615
0.08,-0.5,-1.86144
0.08,-0.48,-1.85741
0.08,-0.46,-1.85399
0.08,-0.44,-1.85113
0.08,-0.42,-1.84876
0.08,-0.4,-1.84686
0.08,-0.38,-1.84539
0.08,-0.36,-1.84431
0.08,-0.34,-1.84361
0.08,-0.32,-1.84326
0.08,-0.3,-1.84326
0.08,-0.28,-1.8436
0.08,-0.26,-1.84426
0.08,-0.24,-1.84525
0.08,-0.22,-1.84656
0.08,-0.2,-1.84819
0.08,-0.18,-1.85016
0.08,-0.16,-1.85246
0.08,-0.14,-1.85511
0.08,-0.12,-1.85811
0.08,-0.1,-1.86148
0.08,-0.08,-1.86523
0.08,-0.06,-1.86937
0.08,-0.04,-1.87391
0.08,-0.02,-1.87888
0.08,6.17562e-16,-1.88429
0.08,0.02,-1.89016
0.08,0.04,-1.8965
0.08,0.06,-1.90333
0.08,0.08,-1.91068
0.08,0.1,-1.91857
0.08,0.12,-1.927
0.08,0.14,-1.93602
0.08,0.16,-1.94563
0.08,0.18,-1.95586
0.08,0.2,-1.96673
0.08,0.22,-1.97826
0.08,0.24,-1.99049
0.08,0.26,-2.00343
0.08,0.28,-2.01711
0.08,0.3,-2.03155
0.08,0.32,-2.04677
0.08,0.34,-2.06281
0.08,0.36,-2.07968
0.08,0.38,-2.0974
0.08,0.4,-2.116
0.08,0.42,-2.1355
0.08,0.44,-2.1559
0.08,0.46,-2.17724
0.08,0.48,-2.1995
0.08,0.5,-2.22271
0.08,0.52,-2.24685
0.08,0.54,-2.27193
0.08,0.56,-2.29793
0.08,0.58,-2.32484
0.08,0.6,-2.35263
0.08,0.62,-2.38127
0.08,0.64,-2.41071
0.08,0.66,-2.44092
0.08,0.68,-2.47183
0.08,0.7,-2.50338
0.08,0.72,-2.5355
0.08,0.74,-2.56811
0.08,0.76,-2.60114
0.08,0.78,-2.63448
0.08,0.8,-2.66806
0.08,0.82,-2.70177
0.08,0.84,-2.73551
0.08,0.86,-2.76919
0.08,0.88,-2.80271
0.08,0.9,-2.83597
0.08,0.92,-2.86889
0.08,0.94,-2.90137
0.08,0.96,-2.93333
0.08,0.98,-2.9647
0.1,-1,-2.53675
0.1,-0.98,-2.47313
0.1,-0.96,-2.41207
0.1,-0.94,-2.35412
0.1,-0.92,-2.29972
0.1,-0.9,-2.24916
0.1,-0.88,-2.20258
0.1,-0.86,-2.16004
0.1,-0.84,-2.12147
0.1,-0.82,-2.08672
0.1,-0.8,-2.05559
0.1,-0.78,-2.02785
0.1,-0.76,-2.00322
0.1,-0.74,-1.98142
0.1,-0.72,-1.96219
0.1,-0.7,-1.94526
0.1,-0.68,-1.93039
0.1,-0.66,-1.91735
0.1,-0.64,-1.90592
0.1,-0.62,-1.89593
0.1,-0.6,-1.88721
0.1,-0.58,-1.87961
0.1,-0.56,-1.873
0.1,-0.54,-1.86727
0.1,-0.52,-1.86233
0.1,-0.5,-1.85808
0.1,-0.48,-1.85447
0.1,-0.46,-1.85142
0.1,-0.44,-1.84888
0.1,-0.42,-1.84682
0.1,-0.4,-1.84519
0.1,-0.38,-1.84396
0.1,-0.36,-1.84312
0.1,-0.34,-1.84264
0.1,-0.32,-1.8425
0.1,-0.3,-1.8427
0.1,-0.28,-1.84323
0.1,-0.26,-1.84408
0.1,-0.24,-1.84526
0.1,-0.22,-1.84676
0.1,-0.2,-1.84859
0.1,-0.18,-1.85076
0.1,-0.16,-1.85328
0.1,-0.14,-1.85614
0.1,-0.12,-1.85938
0.1,-0.1,-1.863
0.1,-0.08,-1.86701
0.1,-0.06,-1.87143
0.1,-0.04,-1.87628
0.1,-0.02,-1.88158
0.1,6.17562e-16,-1.88734
0.1,0.02,-1.89359
0.1,0.04,-1.90034
0.1,0.06,-1.90762
0.1,0.08,-1.91545
0.1,0.1,-1.92385
0.1,0.12,-1.93284
0.1,0.14,-1.94245
0.1,0.16,-1.95269
0.1,0.18,-1.9636
0.1,0.2,-1.97519
0.1,0.22,-1.98749
0.1,0.24,-2.00053
0.1,0.26,-2.01433
0.1,0.28,-2.02891
0.1,0.3,-2.0443
0.1,0.32,-2.06052
0.1,0.34,-2.07759
0.1,0.36,-2.09554
0.1,0.38,-2.11438
0.1,0.4,-2.13414
0.1,0.42,-2.15482
0.1,0.44,-2.17644
0.1,0.46,-2.199
0.1,0.48,-2.22252
0.1,0.5,-2.24698
0.1,0.52,-2.27238
0.1,0.54,-2.29871
0.1,0.56,-2.32594
0.1,0.58,-2.35406
0.1,0.6,-2.38302
0.1,0.62,-2.41278
0.1,0.64,-2.44329
0.1,0.66,-2.47449
0.1,0.68,-2.50633
0.1,0.7,-2.53871
0.1,0.72,-2.57158
0.1,0.74,-2.60483
0.1,0.76,-2.63838
0.1,0.78,-2.67214
0.1,0.8,-2.70601
0.1,0.82,-2.73989
0.1,0.84,-2.77369
0.1,0.86,-2.8073
0.1,0.88,-2.84063
0.1,0.9,-2.87359
0.1,0.92,-2.90609
0.1,0.94,-2.93805
0.1,0.96,-2.96939
0.1,0.98,-3.00005
0.12,-1,-2.49138
0.12,-0.98,-2.42951
0.12,-0.96,-2.37061
0.12,-0.94,-2.31514
0.12,-0.92,-2.26343
0.12,-0.9,-2.21568
0.12,-0.88,-2.17196
0.12,-0.86,-2.13224
0.12,-0.84,-2.09639
0.12,-0.82,-2.06422
0.12,-0.8,-2.0355
0.12,-0.78,-2.00998
0.12,-0.76,-1.98737
0.12,-0.74,-1.96741
0.12,-0.72,-1.94982
0.12,-0.7,-1.93436
0.12,-0.68,-1.92079
0.12,-0.66,-1.90889
0.12,-0.64,-1.89848
0.12,-0.62,-1.88938
0.12,-0.6,-1.88145
0.12,-0.58,-1.87454
0.12,-0.56,-1.86854
0.12,-0.54,-1.86336
0.12,-0.52,-1.85889
0.12,-0.5,-1.85507
0.12,-0.48,-1.85183
0.12,-0.46,-1.84912
0.12,-0.44,-1.8469
0.12,-0.42,-1.84511
0.12,-0.4,-1.84374
0.12,-0.38,-1.84275
0.12,-0.36,-1.84213
0.12,-0.34,-1.84186
0.12,-0.32,-1.84192
0.12,-0.3,-1.84232
0.12,-0.28,-1.84303
0.12,-0.26,-1.84408
0.12,-0.24,-1.84544
0.12,-0.22,-1.84714
0.12,-0.2,-1.84917
0.12,-0.18,-1.85154
0.12,-0.16,-1.85427
0.12,-0.14,-1.85737
0.12,-0.12,-1.86085
0.12,-0.1,-1.86472
0.12,-0.08,-1.86901
0.12,-0.06,-1.87373
0.12,-0.04,-1.87891
0.12,-0.02,-1.88455
0.12,6.17562e-16,-1.89069
0.12,0.02,-1.89735
0.12,0.04,-1.90454
0.12,0.06,-1.91229
0.12,0.08,-1.92063
0.12,0.1,-1.92958
0.12,0.12,-1.93916
0.12,0.14,-1.9494
0.12,0.16,-1.96032
0.12,0.18,-1.97194
0.12,0.2,-1.9843
0.12,0.22,-1.99742
0.12,0.24,-2.01132
0.12,0.26,-2.02603
0.12,0.28,-2.04156
0.12,0.3,-2.05796
0.12,0.32,-2.07522
0.12,0.34,-2.09338
0.12,0.36,-2.11246
0.12,0.38,-2.13247
0.12,0.4,-2.15342
0.12,0.42,-2.17532
0.12,0.44,-2.19819
0.12,0.46,-2.22201
0.12,0.48,-2.24679
0.12,0.5,-2.27252
0.12,0.52,-2.29919
0.12,0.54,-2.32676
0.12,0.56,-2.35521
0.12,0.58,-2.3845
0.12,0.6,-2.41458
0.12,0.62,-2.44541
0.12,0.64,-2.47692
0.12,0.66,-2.50905
0.12,0.68,-2.54171
0.12,0.7,-2.57484
0.12,0.72,-2.60833
0.12,0.74,-2.6421
0.12,0.76,-2.67606
0.12,0.78,-2.7101
0.12,0.8,-2.74413
0.12,0.82,-2.77804
0.12,0.84,-2.81175
0.12,0.86,-2.84515
0.12,0.88,-2.87816
0.12,0.9,-2.91069
0.12,0.92,-2.94265
0.12,0.94,-2.97398
0.12,0.96,-3.00461
0.12,0.98,-3.03447
0.14,-1,-2.4473
0.14,-0.98,-2.38748
0.14,-0.96,-2.33097
0.14,-0.94,-2.27814
0.14,-0.92,-2.22922
0.14,-0.9,-2.18432
0.14,-0.88,-2.14343
0.14,-0.86,-2.10646
